age,pages_viewed,session_time,cart_additions,email_click_rate,notification_response_rate,estimated_order_value,actual_order_value,discount_usage_ratio,return_rate,conversion
43,8,17.519180241601997,2,0.3241167217962871,0.1871792100255415,1136.306051330616,1320.7958248620325,0.1772628015166885,0.08521136703684097,1
35,7,27.42965736927161,1,0.2698587733852132,0.4282235393657734,1228.6219230350544,1295.7241139243583,0.3520750619487709,0.24591942011218595,1
23,10,26.132806557742917,2,0.6128290458558854,0.23060943220903396,1056.5821728809226,1200.2827763727623,0.8335719946218996,0.024744244811744653,1
54,9,16.517897341326705,1,0.1347761153252617,0.1256342417029898,1195.7005073892171,0.0,0.4117511687822881,0.22558284436676043,0
30,6,26.30526849159134,2,0.5304226085608412,0.31702540848343297,1005.6371343792318,922.0928393237458,0.511385631759055,0.034938829984277824,1
45,8,16.257411754646675,2,0.42199406996714894,0.2759442875251538,733.8395003600278,0.0,0.2519970921916037,0.12580435884040514,0
22,7,13.654139491901105,1,0.46755442325441976,0.3703067412398894,1052.9405941681491,1049.2555056013416,0.1957838775604417,0.004879937632194523,1
30,12,30.901754280658317,1,0.2736675188099369,0.23458837711850086,687.9123110217026,0.0,0.28590705437991376,0.09156504478148587,0
34,13,23.22971700002162,3,0.30837979821664885,0.2607876749888368,1555.6417679704607,1776.0581096079177,0.10229110552476388,0.13632777850284541,1
57,11,21.635340406388572,2,0.24850600228858852,0.09926079405944468,1262.367207938782,1066.751902835537,0.28352789242662807,0.13597438470647982,1
49,8,32.31467034083879,1,0.44945133121958847,0.3335486948833798,470.04648483149714,0.0,0.5680438752355447,0.2556209163642582,0
46,13,26.188767372677077,4,0.3587603534465491,0.25627132927980273,1241.6799896917257,1193.7047169704488,0.426860739394533,0.03435660980309265,1
20,11,20.177084850863764,1,0.2162272259038188,0.2375801891359185,1125.9843093854365,1323.0630251547145,0.12721957052756122,0.19701805945209488,1
57,8,33.11898088515029,2,0.2231162489556789,0.2270709053118107,1285.3605173027875,1433.6342921352739,0.25452452611454573,0.22989872919273674,1
51,12,33.97667429204766,4,0.29777805399621454,0.22177209462927544,1528.6783090802644,1487.9243727924234,0.4766391904287516,0.07469087597513875,1
57,11,21.686377066610106,3,0.2501574835534927,0.3349019950873984,1429.874415034336,1510.2982576728937,0.13481410205898534,0.05281216517206544,1
44,5,16.222761457567792,1,0.5162659284388134,0.15744109597785394,972.6661834716031,1068.217489496093,0.1508313302035493,0.21578207046665918,1
30,7,11.371622637394294,2,0.4212322525402099,0.32434936169783835,1182.5579489470401,979.6979432666412,0.17720668247076668,0.19752819309541197,1
50,13,36.16791963055263,1,0.4209167894554439,0.08946554265140819,725.8552400422851,776.2933942240646,0.44762205278943323,0.22652930809118313,1
23,9,29.438473312134274,3,0.3350875797709578,0.058344215595114934,930.4135256553429,796.2440910690455,0.38307464594289575,0.13710700318290076,1
41,15,65.57040136175888,1,0.1760241282660967,0.39107281357932444,1321.3472470673064,1156.9441121297034,0.49956868177341657,0.020562202974357263,1
36,7,17.35576003947954,1,0.4044161330505173,0.1477118983730142,845.5966957236686,0.0,0.11715825402880982,0.026204850744596445,0
33,14,53.132146054530665,1,0.0,0.260579429004194,1060.649711150062,1264.062236952537,0.20185489740799936,0.047107436802782364,1
57,8,15.184795533723104,3,0.3261082800366051,0.2231995146833612,988.9331683174055,1167.7944948546565,0.270806069327668,0.026959742103128143,1
45,16,44.811952801631996,3,0.1781821600871395,0.2844173728590382,887.6656039275359,1030.498374452874,0.3353651885980226,0.28630946261536033,1
50,13,28.20225446533828,2,0.16663247093451858,0.2551399174900729,1467.8919929905915,0.0,0.3908596632317495,0.023520310487138214,0
58,16,47.63845612206596,2,0.23049987663463223,0.3543009891231602,883.0265849864928,1007.6520689550616,0.23086130963713378,0.1291803417440327,1
30,3,8.255086729792906,0,0.2874094716497611,0.10708020773771423,545.9481886859088,0.0,0.1670720024776471,0.04898397385962248,0
42,11,48.83290664867714,3,0.2964876566800764,0.31709311214103886,943.4568191833683,942.9968071264249,0.20545093594328928,0.14171548929747244,1
59,4,17.009975975047738,0,0.4185357229171682,0.24486965262675656,929.2151864524387,864.3284785306723,0.30374198118458806,0.002386565703488013,1
53,7,22.726323892986787,1,0.2739172829902365,0.09677407809974814,1021.0531255487103,1125.4408767869277,0.44303481981183324,0.03803164903895317,1
44,8,16.236234669962876,2,0.2847399696999361,0.19700988701196806,1197.0342224787555,0.0,0.04237727884383193,0.29619200942368884,0
55,10,31.70870974265658,2,0.09065808056451619,0.08961102296709289,1091.352027373128,1157.0266980809922,0.5872435407896848,0.11683237740044237,1
24,6,23.257481009827902,2,0.11019178182055506,0.08267717926839857,1040.3204507040446,0.0,0.29879104702638576,0.06846009120552349,0
22,11,17.754894695251128,1,0.3430603565568665,0.20633643026227438,1380.7600392978832,1410.416417264172,0.46170560773312846,0.1094119769775094,1
48,11,30.82296850560917,1,0.39460025720986813,0.36863373033827396,1459.1589759559695,1679.6556971486732,0.26090883506966706,0.013079008308594419,1
40,8,13.02352595590691,2,0.2609292187204647,0.2812622353900803,1230.32254780709,0.0,0.30344974066992697,0.07596052426755914,0
59,11,24.550611939081488,3,0.4399436949224058,0.37993782552200356,1128.1886642334216,1118.3333613268028,0.32243871128566093,0.0554708084698169,1
27,11,19.53978376683065,2,0.08881621186358085,0.25759511053322137,1475.993142342375,1628.7066949204352,0.14408024926299692,0.3208512505141487,1
49,8,35.053878773401976,2,0.3597808084195607,0.40497674530287053,704.0048170098822,765.0242749636401,0.037921534896752526,0.034331956878035474,1
47,12,24.07783150009279,2,0.1722333591165827,0.3946594777339857,1308.3400136079736,1341.027732941765,0.42725163387374615,0.1472265843504624,1
56,11,21.453428117096315,1,0.16038747472125936,0.15500021218994545,1195.1649704813453,0.0,0.3229033718114612,0.09289982797507787,0
48,5,22.080824497064384,1,0.1852626113872785,0.2571000655703496,694.7889058651656,637.6079275532164,0.31741671290105894,0.15754419782228762,1
35,13,39.62272432181987,2,0.2878851646681422,0.17775719475563187,796.355848165785,0.0,0.2631793962276025,0.17829511336358944,0
53,8,30.191640753709137,1,0.36583453942856836,0.235518199137862,294.9656376529535,0.0,0.5699416924285539,0.10761330533770032,0
19,7,17.373607674560237,1,0.3544468813523022,0.41582122432121493,945.5620185063946,1003.3299643186864,0.24403533506623437,0.05421475550784102,1
31,6,18.5914927068274,0,0.2564276724093716,0.18583869310835088,899.7741506848868,809.17528853683,0.4304567143079003,0.03279116266733346,1
30,11,16.726172498564864,4,0.3948401013634602,0.13138414315355892,1531.373110448906,0.0,0.335145489228941,0.026630289561320967,0
46,10,27.26455414132248,1,0.5530112090025014,0.1379997425672812,848.9898711405774,0.0,0.5688428290227316,0.06650391965703571,0
29,9,28.487424233986754,1,0.28208831978234405,0.21045324313643377,932.0258813399279,885.9610387953362,0.28759693809642234,0.023385721191982626,1
56,12,36.51876588596845,4,0.3142193660641565,0.6245379227975829,944.9705276950067,1040.9100643912143,0.3969814634123895,0.08805109160408071,1
19,14,38.04442686310375,3,0.20824050325296145,0.3972822305709499,863.7976451323466,0.0,0.43418827392947423,0.14374043373736195,0
49,10,38.637229912333396,2,0.2412062188849058,0.0,846.8719844181884,748.5297613151404,0.1448125760101177,0.049490333974433566,1
30,6,18.029534879766743,2,0.487252089802342,0.2464195322500353,1148.1307682393947,1091.3127894097572,0.4449469856508921,0.09232593944785611,1
44,11,37.49197728031601,2,0.4887987327634751,0.18710410563949598,920.9396080991484,0.0,0.0667596300632632,0.07407307997796021,0
58,8,16.430907159216645,1,0.26983987813937005,0.34863226884752346,959.1106384279269,0.0,0.5649305191241714,0.1795773777059382,0
34,10,40.84500289233372,2,0.37353774991316124,0.13209967394391314,915.9377508241529,1004.7596475491071,0.12078333355462768,0.1265335130052635,1
57,6,15.531051274013365,1,0.43806859310386215,0.14635621132561313,695.2023485272848,562.7348454338724,0.3017666092696867,0.1372272347295403,1
48,9,26.516798099814487,3,0.23302244418734144,0.19285137617027256,1091.7636848608834,0.0,0.44549711191139735,0.037734234043338366,0
51,6,15.339506036843634,1,0.10411376232082467,0.18082936396316707,1069.358283608221,922.9515429263522,0.5053372086699666,0.03250011118904636,1
41,8,33.4057722241717,1,0.40339634246370326,0.31515446617795534,832.6161788613455,729.5924982919573,0.5595415558662136,0.06796896664093309,1
52,7,29.41554308620689,1,0.43445814241948166,0.21654488646934572,575.1353018671181,0.0,0.04342171432405927,0.5175900828965572,0
23,12,26.07423640596875,3,0.4123918200213399,0.3503247253324269,1741.2570269527541,2034.1164544817193,0.2828772486686214,0.11999835492796566,1
36,9,33.823293005583004,1,0.24387767638359298,0.1689656390626849,672.3721836297232,581.5198897012383,0.372182396737365,0.11870845313668395,1
47,10,18.086506371245974,3,0.5284666307113505,0.3365758753055153,1369.1177857160399,1135.6224489420706,0.11664096953993272,0.02877096980440847,1
24,12,19.07461271908074,4,0.34263971376801894,0.1342950870224796,1758.7826981661528,1738.8911490623107,0.5347418359468561,0.11160316471820321,1
27,14,56.136532767008894,4,0.12786156476294858,0.31147536482221855,1504.2014159138328,0.0,0.10285604880712529,0.19755053343964485,0
58,15,28.403016548397524,5,0.06058688108544147,0.2000114893365497,1651.3329628232193,1958.0752209707398,0.3608455524985688,0.11155809356373259,1
49,12,23.572177842995703,2,0.255420867606777,0.33916354122447445,1486.5679969904568,1591.461915212294,0.33092810878770246,0.08639934836459737,1
51,13,43.156942112466126,4,0.3337217295153842,0.005907972007454798,962.0644811164059,0.0,0.4757739801128344,0.05489469935641904,0
45,6,23.70183329779152,1,0.2568080725401424,0.17167438672761387,1162.8302295128146,932.0297365732338,0.5144382708327655,0.18868783911316533,1
32,10,20.68802760123127,1,0.5990343598259142,0.36683250014392316,1091.2806261135138,1019.2701775045771,0.1081293051331922,0.059625484282475015,1
47,9,16.58319033723209,1,0.36059752893671004,0.2298156649967138,1131.738052361365,0.0,0.28712196779735677,0.07358877035957215,0
54,5,8.659835182512797,1,0.1540276895568814,0.07987425566854858,729.1649520484385,0.0,0.6777399361415054,0.03447274132789386,0
46,8,12.596313878050877,2,0.0,0.17930121099975949,1168.7907653592354,0.0,0.17443764273581328,0.12377280022716089,0
39,6,11.096624697445295,2,0.3352521073799739,0.2883584555501614,862.5946274144692,0.0,0.4511415223663,0.023553794061144696,0
21,16,69.24921165929601,4,0.4483431134541232,0.16890879932728303,1647.0859083422533,1579.1827851155633,0.33614076148378613,0.03372382643708645,1
37,9,16.07262783978047,2,0.5795650812944741,0.3661052529126609,1193.2257137258655,1385.3204980818914,0.4679323521010457,0.06606692545133161,1
49,9,29.634092300028257,1,0.26963823805733494,0.3585100782913657,611.9874814980117,0.0,0.4625441822135645,0.17949633059859685,0
53,11,46.89189083422898,3,0.5582998657137238,0.3167714414592954,695.845082336474,798.7690624999099,0.1966465226124348,0.1395065387279188,1
21,8,27.06768337862813,2,0.09616085411725261,0.35308403992549087,546.4320464267367,638.8835735038551,0.5613662278540092,0.043833505697622885,1
44,10,15.982372635700429,1,0.24841379310208664,0.19848194712476114,871.753405054557,0.0,0.4539163921204144,0.12250422290662562,0
34,11,36.181655638126756,4,0.14784038187643303,0.3987123271855202,1089.5670777896332,0.0,0.06219917370732825,0.07311021371053539,0
29,12,50.51035104626074,3,0.41881513631261474,0.3575630626851136,1068.9361932691486,0.0,0.058945251919518986,0.003318323623988453,0
39,4,9.87070842096152,1,0.10483839302222667,0.23711226696671073,698.9245840228419,0.0,0.08990766376381097,0.05651972961027511,0
34,11,26.849721675837863,2,0.3602624436876943,0.08735478099678107,1116.1619981422214,1038.3761952697039,0.1715283844658386,0.04999090244013158,1
27,10,22.46590766102421,3,0.11372559428533183,0.013325930459250568,1526.4017982944254,1729.2110412658885,0.2542853926743344,0.16854776038969074,1
18,9,27.14970384754956,1,0.5636672329577069,0.3489670435813025,1060.7846435754723,1174.8814957435864,0.44259120663333246,0.012296440458176853,1
39,5,11.069142691640184,1,0.24386159437098137,0.0888935839127861,1002.0456535082621,0.0,0.4060006744863054,0.06919692569061196,0
43,9,33.0422968277738,0,0.356694877372869,0.15786979748774144,625.2672390428115,605.5007219808083,0.6450774436960156,0.037979920829654616,1
35,9,30.911267180329528,1,0.0316841065901467,0.29770816658879085,687.1083797184159,0.0,0.2727139522319989,0.010932090579548451,0
31,5,13.511604230543862,0,0.07577966773692177,0.12002382947131804,821.9453733955157,934.8623600294605,0.5494690835695839,0.05018197464237894,1
46,9,33.00898656044532,2,0.18399052942271282,0.4934334985043971,1098.9140395086508,1003.9608260927829,0.16283131799530862,0.16167083347196975,1
29,6,10.772933515914879,2,0.42757771916538345,0.27374486387582764,1365.6933979909804,0.0,0.40229044041946954,0.14610159938155334,0
53,6,22.49151126091379,1,0.39886357292903313,0.39780929924207403,1334.7789281722353,1287.421534761908,0.4407349427902529,0.0224033676889018,1
52,9,29.778520902759965,2,0.4628084941649914,0.3542587068434996,1244.842576864121,1333.5447146177653,0.3593743132048136,0.08922094381592867,1
29,11,37.29273489765905,4,0.07354037652233686,0.0,1072.4086746577768,0.0,0.2958608771930017,0.15110357707290742,0
24,6,10.163946604004721,1,0.3760304059906987,0.3244455103546257,634.5795112460564,0.0,0.12277548423240119,0.0007512930905603534,0
46,10,33.544050351848334,1,0.2160153798348734,0.24838639114344394,877.0349658551928,0.0,0.2506648956971495,0.05319257649796997,0
28,7,20.876562500335343,1,0.17878434952765115,0.24375312632040907,1150.129937637765,1004.5446965083315,0.22609816584966888,0.2025137906177781,1
50,9,26.618287562557484,1,0.21941585038166805,0.24746004359236437,397.8066997588401,0.0,0.4672959410071522,0.05148157688784522,0
23,13,32.05228259185541,1,0.2825298308899402,0.3554714287389837,655.1009773916841,0.0,0.2729744678953718,0.24922108384650132,0
32,11,16.751258150228857,2,0.3991566623951597,0.4145369378270871,1197.0030561429319,1175.5260911717526,0.5184795812584279,0.027245996167434942,1
49,5,13.839561000692377,1,0.46842079513333174,0.13078784571465246,710.9996335582582,0.0,0.2632459221346678,0.04885672775544837,0
28,11,29.730235399449374,1,0.37816081925115824,0.25773026764664253,598.5201748501227,669.4618300256933,0.19109394895209605,0.09846310901943939,1
40,13,35.98941088542683,2,0.39499061043312983,0.39019241640575075,1033.5384551803807,0.0,0.3350978473444666,0.04740800050963005,0
43,7,23.35187413818091,1,0.573457432196941,0.22925886636091655,1134.7790680867195,1259.8818935320296,0.054161087830206886,0.189625490590698,1
51,9,21.597467785024115,2,0.4045609637409842,0.27029809608411054,1101.7758902623332,923.8911340484584,0.2588249374618653,0.1903198405583875,1
51,5,11.54075173851352,1,0.26792477527613545,0.27172853552420184,512.3084958965803,506.9109463208496,0.1515388627982004,0.01946090297921175,1
46,11,32.92678222261824,4,0.38716571022271096,0.46147704433127856,1226.1036278120607,0.0,0.19162440865005664,0.2741760946303755,0
21,9,29.492577251601478,2,0.5561468856342673,0.3248359572557518,725.351783007231,700.0903401932709,0.3335284916985404,0.006685017641263271,1
34,13,41.62580863961134,3,0.16944590020451455,0.45706202712419,752.4884800355526,0.0,0.2731341791898697,0.03477407540004746,0
52,10,41.4492520239476,3,0.23535945624849947,0.4243597925993224,998.9674440210185,1051.3291355123697,0.15177540369995748,0.08639892811114695,1
30,5,19.03716087517231,1,0.5175191624023926,0.2272958363596591,1093.5712935410847,1205.8381868644174,0.1070032616573897,0.121076769989715,1
58,8,13.25255751300023,2,0.2564290623854248,0.28007813390947517,1073.1433038377854,0.0,0.2902302732781784,0.03980695473804239,0
56,7,22.33298371811008,2,0.4146434512761679,0.4552155416509727,1172.7583244734087,0.0,0.4454514384882606,0.1769069380079666,0
32,11,30.287868913165934,2,0.4933630885496978,0.1358271160992805,808.918497344014,674.5337340588999,0.23561272117230622,0.09795515240797409,1
46,11,28.414692682772795,4,0.11162692815409381,0.3261112369941521,1424.5083827731128,1207.95415697698,0.15938525300653694,0.08082654061574177,1
46,14,61.23162805722538,1,0.23873660838143895,0.32711749813688923,895.4230234405937,0.0,0.04686807701605739,0.1293498190444602,0
28,12,34.44464817100989,2,0.4807033926059028,0.22235988794553607,685.4071068968713,716.5612558948366,0.38648283756654417,0.013759274520486248,1
49,17,62.191179643410706,3,0.2810360101488314,0.21195729069304173,1209.3649867429656,0.0,0.2211584079936585,0.14014782882398166,0
19,7,30.808826369093296,2,0.0,0.22567905215046316,890.2130913127639,1017.6001827674145,0.12998821106033542,0.1588878482644292,1
31,10,19.53000407707233,1,0.22350453404368226,0.3202446873875707,802.232978809546,0.0,0.1794451523442148,0.06592114166298392,0
37,17,28.285429369596596,3,0.4191693682268147,0.39729643913233154,1446.0539455387677,1322.6209714479867,0.17640112775056607,0.03392150107185107,1
39,10,24.408606883410684,3,0.49147396494086687,0.3239014140955409,1467.1134169926675,1415.3430709145548,0.08216522167087674,0.05980926533212473,1
28,8,13.066662368335326,2,0.3076267947922206,0.12422301689797999,1031.0308450334696,866.9439521863239,0.27126536585714306,0.01300574593780456,1
44,4,7.401175335041835,1,0.3725672412464996,0.40058541780730905,414.0596965571835,0.0,0.33851000674532716,0.018997254321690405,0
20,4,17.90051787025007,0,0.24464098106960447,0.36929273595600837,637.4182421942193,0.0,0.19640034214182217,0.14888659391393733,0
34,7,30.66375700012309,2,0.4354776320307489,0.22543984617308177,948.0743673325021,927.9110347021749,0.23343325625113048,0.23595141819679064,1
45,5,17.869389884383445,1,0.513779333581474,0.18455233446444255,603.4849162736939,0.0,0.13625365655210983,0.024884202283958996,0
46,16,60.14337598100668,5,0.41522998503817216,0.15918193016572796,1757.7264057505745,1566.6158044998053,0.5210536634795261,0.08805833920195891,1
38,12,23.057714795148918,3,0.2822749880230899,0.3574337165526628,1535.2206623603229,1704.3677736403674,0.2999012687874651,0.09004700453368616,1
33,10,32.85706727863026,1,0.36511665978622243,0.0620618570818946,846.938643278672,906.1727321655464,0.07713265453266094,0.008739220963711412,1
54,6,11.779429399346927,1,0.4428731851705675,0.35988702374959514,1012.6128689651794,869.9823481214503,0.06363659579539621,0.16179712456209758,1
37,14,36.892218556292505,1,0.3041552531818775,0.2048670294010139,889.234664454615,0.0,0.3493300704200256,0.048714947824418646,0
23,9,22.824315685524954,1,0.42007935242410266,0.27849055649108595,1064.0430638322782,1081.938342365024,0.07883359132313394,0.13405758778381005,1
36,5,16.70940691782609,1,0.3555463466345655,0.0,882.7888438875206,0.0,0.25117231392044187,0.24426908431300484,0
22,11,19.129872589613274,3,0.5129036704519064,0.07266619395965424,1569.1910173477327,1475.1085075283543,0.5803966471589466,0.05744770951458966,1
20,12,21.724634517181286,1,0.4050206469093975,0.18206297570746505,1425.8935285025657,1699.271977715279,0.2806255640892426,0.04167131738235572,1
18,7,23.30857040845273,2,0.2252163904740272,0.15876072867270302,843.2724208814022,978.9749885617598,0.2875782632053084,0.05073674139943668,1
55,12,40.900235649826556,1,0.5106741014821842,0.32584242554795567,535.8830303244292,461.108696491538,0.3029545053997259,0.08214188080155492,1
32,8,20.15717820583586,3,0.36900827883657256,0.2803201404963059,1152.5381989890052,0.0,0.17432230129572565,0.08286669441600401,0
51,5,9.703066916842285,1,0.2790396091810795,0.44340634404267965,695.7620495003563,0.0,0.42220437159486635,0.14178891578527197,0
52,6,24.949438484249022,1,0.0968994460511137,0.301333085133494,1027.5178716679557,830.9473426568703,0.17596694643415423,0.11149441545552648,1
42,7,11.61192475473098,2,0.33470683935872536,0.1849918736715247,765.260843884575,844.0613495957912,0.35968445917789854,0.15520223556947924,1
41,7,25.56488586969896,1,0.5752333341614346,0.3723346548470082,944.2268679297047,911.3059612622175,0.4821426823890591,0.082430713638825,1
29,10,19.201341543851527,3,0.0,0.2036936531876465,1619.219904326246,1551.9503563364165,0.25461618798999924,0.16547557136072968,1
35,9,30.70909552752756,2,0.0,0.19795118010708773,795.439714913346,758.1495206860149,0.2150172925065505,0.06924967753169022,1
32,8,27.927740326293588,2,0.4151009029166878,0.2502122947458436,1236.9489052846748,1284.7239901342632,0.2797202744215955,0.01505557413017774,1
33,9,35.215010199955,2,0.3354258464096703,0.4119192164554701,1010.2162228812745,0.0,0.36894000218261075,0.13637187044585236,0
44,11,29.535827714924434,4,0.40085755737470447,0.3551050679949533,1216.2236629468318,1288.0501871574952,0.13174320698710346,0.07219500269070302,1
25,10,15.653894046983414,1,0.22104211073363894,0.3519879838962976,1283.7543605868643,1151.1486592271992,0.18766974110491422,0.008561168362259317,1
42,8,31.465185263255826,1,0.0,0.4460512635691916,553.1987955293005,0.0,0.44925971120429375,0.08136526709706028,0
34,10,28.322040581356017,3,0.17520224976214804,0.34961786665311056,930.9957136801079,795.2631118761171,0.7525588993030119,0.08328190224488531,1
46,17,68.70158079947662,1,0.5340007952587983,0.12715461880996712,1243.3951944608536,1477.8204403057189,0.15209534918238365,0.20861473503950034,1
25,6,22.96772909389705,1,0.23226161497082629,0.3038322808530502,1114.4174188047564,1102.6551595730448,0.13737974072179274,0.2356306103173178,1
32,8,23.959363709583954,1,0.23356069953306025,0.412315816340481,831.874994040953,0.0,0.3940655211071397,0.11241684946416025,0
44,13,58.47657695071242,2,0.0,0.09817749243665372,971.7684806591438,1001.5531797892359,0.4459456708389186,0.10541114455987705,1
24,9,25.97602707996685,2,0.02932800230319499,0.24846298200932687,844.3910198106579,870.3920830739421,0.2653003873704251,0.07795118394324523,1
20,9,32.3056247412679,3,0.46652507458704434,0.1432148628633293,1156.6746976705972,0.0,0.5366463848937808,0.1154230080040405,0
46,9,31.58470313791692,2,0.261085791754445,0.2628469885425259,1051.2289301750866,0.0,0.38076112229861947,0.009773701580095015,0
41,16,48.86720232161171,2,0.4486802828483286,0.36352355746888604,803.6872793770548,963.1717018234858,0.3528183312478816,0.16531208079128812,1
20,8,26.048406936101685,1,0.18694509426554368,0.38427363319465296,409.9938328914427,0.0,0.31319783968532505,0.03663981314861055,0
37,8,31.1666102826728,3,0.07983269430155018,0.23158131990502662,895.133158309922,803.9926857548593,0.39054932047978413,0.12108720755393242,1
32,8,25.718718427065554,1,0.2608614628672239,0.31613878428127246,970.3255024247837,0.0,0.29227371501695204,0.04410928975095554,0
42,7,19.953114410971274,1,0.2140570321300803,0.09959367458975432,940.7325288966747,0.0,0.09076450794247173,0.1903509186284989,0
47,8,27.889979390965827,3,0.17503647358260901,0.07515481761300627,1079.6963581014127,869.3261839181848,0.17607651016470727,0.28683921061691176,1
31,9,14.45874395503644,3,0.17894859250736542,0.36195953365722444,1377.5677652129234,1164.1988357042978,0.3685877000848875,0.1614712436720153,1
24,14,25.586142750183864,4,0.2797592846053045,0.0,1442.9626428431736,1617.575742866304,0.3231701624835723,0.24381993685622025,1
34,11,20.639070540685886,1,0.22626470573071894,0.18126740986078463,883.1946238810643,794.2562679134473,0.17199117862894386,0.1550062986022442,1
37,10,27.7730299064414,1,0.16015975092566442,0.317690691764474,1074.6866876054105,1076.1727783828248,0.2555997521661976,0.03552957284205372,1
53,11,45.26858291508495,1,0.5707071559924941,0.27206214525138567,398.16861283215235,0.0,0.267975041670209,0.19434450395584774,0
26,8,27.439070346403728,2,0.3686932537247848,0.0,715.8621676547764,728.6985517468611,0.18158608531799775,0.004302934631111282,1
55,6,26.50713261834617,1,0.32377241311728017,0.30256581166236163,861.43343146888,864.4675648846755,0.3245185742854792,0.024792025806727493,1
39,12,19.437874897951897,1,0.2900181896947753,0.16387113164600448,978.2096371005749,0.0,0.24299566286507043,0.22618953464113903,0
19,12,43.99225361490677,2,0.3998421999743277,0.2620815470717138,590.9534733466566,0.0,0.2878779787473366,0.010378264567203872,0
41,13,31.753860738219704,4,0.3797735150045185,0.18760004627319815,1635.9795160821936,1736.348927686786,0.16608315447313493,0.01814601555544852,1
25,8,12.558850473864746,2,0.14485812673548318,0.18078124877341667,1442.9598281169065,1640.4455734639103,0.27592759364361946,0.03231211651977142,1
28,8,31.822240558423523,2,0.07015948123088003,0.07003697385614913,1066.067182864202,0.0,0.19574309302408402,0.07312083836410589,0
30,11,21.868886933168742,1,0.0,0.2140971498643248,1266.716059035559,1283.0037421525635,0.10318944817533297,0.024049639070744425,1
34,6,12.853348375723206,2,0.5687896667316918,0.37361887668844324,1259.1391372073765,1437.5215888541434,0.26945444178768724,0.077456228109046,1
25,13,32.77816848737047,3,0.23320350921719113,0.20773639374374112,1561.7798917890664,1354.3290020955806,0.37456647194008263,0.05797110017436611,1
38,11,42.5157848564087,2,0.3888089307252494,0.21228094703539707,940.1186195221054,1120.4548958725065,0.23762616598823855,0.056666324940072454,1
35,16,53.980347800224465,6,0.3303091903233426,0.17954912013740798,1538.0525872451697,1692.244824501043,0.33938636584628457,0.11103795424965451,1
47,9,20.6512506678687,0,0.4368838107492423,0.12138826834070851,1088.6760128022277,1030.3722806073808,0.2069043762462383,0.05815004642702454,1
35,15,30.08202022464253,4,0.2903193205326448,0.15022175345728517,1376.9103284515843,1308.16342979647,0.12079707567371663,0.04083120400553235,1
48,17,31.086960087095115,5,0.10080463958561375,0.2721578474801729,1689.131345694741,1490.048974164316,0.3258218002648741,0.003182528514205925,1
55,6,11.696698313455688,0,0.144432477000056,0.4959247123087438,814.3453895180704,0.0,0.5443162011024827,0.16304968259999775,0
49,13,53.35766097003767,2,0.24738626684945697,0.3475538968093572,818.8098909754099,0.0,0.33932336445781036,0.06600924825761972,0
28,12,51.21660143337669,4,0.06220948817810562,0.3120038336021515,941.8079395531784,754.8545827007288,0.28121256712267084,0.018936132190828243,1
42,10,44.038734228167144,1,0.1718508933612385,0.4491496006737131,791.7367385560639,0.0,0.42648608668381116,0.0671620985039644,0
50,4,16.016782613738616,1,0.12017663597047273,0.29679283421391534,629.2614559496283,0.0,0.46572056755535585,0.016380484791617567,0
55,16,66.59473560112079,5,0.25069698495751647,0.35746279149991356,1739.7960068123455,1555.746461374187,0.6499327887994678,0.02723456766103839,1
58,4,15.793242005561108,0,0.2255951703495256,0.2713924970049001,442.1233023052177,0.0,0.4401301569466123,0.006132717810326499,0
25,7,30.61917114996663,1,0.3179222629281903,0.29520223170345,292.33426711258016,305.4777458355649,0.2554913677711295,0.02665005055317783,1
28,6,24.22171694779847,0,0.4281701016534349,0.10914938728637832,936.721680175976,916.4810905568955,0.08899022049866906,0.14151770054355547,1
39,15,43.29012067280712,2,0.2636077221310237,0.21900297246943462,1168.9518792618358,1277.514992495992,0.5443134372373686,0.004191038138004813,1
41,10,24.69762943073858,3,0.07463852408813634,0.1938076312648435,1149.6443372920698,942.7181780731019,0.3508942184430723,0.14409379707683342,1
58,18,58.54744199798458,6,0.0,0.18850353239226206,1705.4904850034065,1880.186290323229,0.2972547915833185,0.08916790841725554,1
34,9,29.92094985080671,1,0.32434767142132476,0.18263402769907633,756.8237122386088,0.0,0.5426585980723865,0.016000146004596406,0
29,5,16.123718083696705,1,0.2001750702107356,0.39310104949224556,812.0918451432342,740.7020786759041,0.4903420754549786,0.1858954965971642,1
49,14,50.68250639428058,3,0.27639579167041733,0.21314584725935679,881.1899429598855,811.2643259096089,0.5506103084707279,0.06355392705299122,1
32,14,50.35701631381004,2,0.34943117327283046,0.23555411079931046,947.558902573707,0.0,0.4204888237684173,0.002483176720749712,0
33,10,17.615828517746323,2,0.5164765520747312,0.4764740194933959,1158.324531662226,1323.2207859889345,0.3022290963723011,0.03302105705059693,1
39,7,16.495971486696,0,0.037874176966112505,0.32754579814771306,932.0716142810465,1046.8691131318312,0.09337159777192126,0.11168209730693646,1
45,7,29.18706393572039,2,0.1481313561820908,0.25079606826171436,1189.8554661622902,0.0,0.1357763988391637,0.1682648732328899,0
37,9,29.43094645899851,1,0.28721485590733525,0.35583894395808735,907.0704701845998,0.0,0.42115454315914097,0.058905591780651814,0
50,6,14.91344456744525,2,0.12897096220998702,0.18308882954073175,1064.01351197322,0.0,0.2297278701743132,0.032353692908719124,0
